Year,Genre,NA_Sales,EU_Sales,JP_Sales,Global_Sales,Rank
2010,Racing,0.09,0.01,0,0.11,10076
2002,Racing,0.09,0.02,0,0.11,10077
2007,Adventure,0.06,0,0.05,0.11,10078
2011,Misc,0,0.09,0,0.11,10079
2009,Fighting,0.09,0,0.01,0.11,10080
2006,Role-Playing,0.1,0,0,0.11,10081
2008,Misc,0.06,0.04,0,0.11,10082
2000,Fighting,0,0,0.11,0.11,10083
1997,Shooter,0.06,0.04,0,0.11,10084
2011,Shooter,0.07,0.03,0,0.11,10085
2003,Action,0.08,0.02,0,0.11,10086
1998,Adventure,0,0,0.11,0.11,10087
2015,Action,0.05,0.06,0,0.11,10088
2007,Sports,0.08,0,0.03,0.11,10089
2009,Role-Playing,0,0,0.11,0.11,10090
1994,Sports,0,0,0.11,0.11,10091
2005,Action,0.08,0.02,0,0.11,10092
2009,Action,0.06,0.04,0,0.11,10093
2011,Misc,0.11,0,0,0.11,10094
1996,Racing,0,0,0.11,0.11,10095
2005,Shooter,0.1,0,0,0.11,10096
2011,Simulation,0.07,0.03,0,0.11,10097
2007,Puzzle,0.09,0.01,0,0.11,10098
2005,Action,0.06,0.04,0,0.11,10099
2014,Action,0.08,0,0.01,0.11,10100
2010,Action,0,0,0.11,0.11,10101
2011,Strategy,0,0.1,0,0.11,10102
2009,Puzzle,0.1,0,0,0.11,10103
2009,Sports,0.1,0.01,0,0.11,10104
2006,Misc,0,0,0.11,0.11,10105
2010,Sports,0,0.1,0,0.11,10106
2008,Racing,0.1,0,0,0.11,10107
2007,Sports,0.02,0.06,0,0.11,10108
2011,Action,0,0.08,0,0.11,10109
2010,Simulation,0.11,0,0,0.11,10110
2002,Sports,0.08,0.02,0,0.11,10111
2002,Shooter,0.04,0.01,0.06,0.11,10112
2011,Shooter,0.11,0,0,0.11,10113
2015,Action,0.03,0.02,0.06,0.11,10114
2006,Platform,0.1,0,0,0.11,10115
2009,Adventure,0.1,0,0,0.11,10116
2002,Shooter,0.08,0.02,0,0.11,10117
2009,Misc,0.1,0,0,0.11,10118
2010,Sports,0.09,0.02,0,0.11,10119
2008,Sports,0,0,0.11,0.11,10120
2015,Action,0,0,0.11,0.11,10121
2002,Shooter,0.09,0.02,0,0.11,10122
2009,Adventure,0.07,0.03,0,0.11,10123
2005,Shooter,0.05,0.04,0,0.11,10124
2014,Adventure,0.05,0.05,0,0.11,10125
1999,Fighting,0.06,0.04,0,0.11,10126
2002,Fighting,0,0,0.1,0.11,10127
2011,Puzzle,0.05,0.05,0,0.11,10128
2012,Simulation,0.07,0.03,0,0.11,10129
2005,Sports,0,0,0.11,0.11,10130
2002,Action,0.08,0.03,0,0.11,10131
2005,Misc,0.08,0.03,0,0.11,10132
2007,Simulation,0.1,0,0,0.11,10133
2004,Strategy,0.08,0.03,0,0.11,10134
2002,Sports,0.09,0.02,0,0.11,10135
2007,Action,0.08,0.03,0,0.11,10136
2011,Adventure,0,0,0.11,0.11,10137
2009,Platform,0.1,0,0,0.11,10138
2005,Adventure,0.07,0.02,0.02,0.11,10139
2013,Role-Playing,0.04,0.02,0.04,0.11,10140
2011,Fighting,0.05,0.04,0,0.11,10141
2007,Sports,0,0,0.11,0.11,10142
2010,Misc,0.07,0.03,0,0.11,10143
1995,Misc,0,0,0.11,0.11,10144
2007,Strategy,0,0,0.11,0.11,10145
2004,Simulation,0.05,0.04,0,0.11,10146
2010,Misc,0.1,0.01,0,0.11,10147
2008,Adventure,0,0,0.11,0.11,10148
2002,Platform,0.08,0.03,0,0.11,10149
2003,Platform,0.08,0.02,0,0.11,10150
2011,Adventure,0,0.08,0,0.11,10151
2002,Fighting,0.09,0.02,0,0.11,10152
2002,Racing,0.09,0.02,0,0.11,10153
2015,Action,0,0,0.11,0.11,10154
2009,Action,0.1,0.01,0,0.11,10155
2007,Adventure,0.1,0,0,0.11,10156
2002,Shooter,0.08,0.03,0,0.11,10157
2016,Sports,0,0,0.11,0.11,10158
2007,Shooter,0.1,0,0,0.11,10159
2011,Racing,0.08,0.02,0,0.11,10160
2011,Action,0.08,0.02,0,0.11,10161
2002,Strategy,0.05,0.04,0,0.11,10162
2007,Simulation,0,0,0.11,0.11,10163
2008,Misc,0.09,0.01,0,0.11,10164
2008,Platform,0.1,0,0,0.11,10165
2008,Action,0.09,0.01,0,0.11,10166
2015,Racing,0,0.1,0,0.11,10167
2011,Action,0.08,0.02,0,0.11,10168
2006,Action,0.1,0,0,0.11,10169
2011,Adventure,0,0,0.11,0.11,10170
2007,Misc,0.1,0,0,0.11,10171
2005,Fighting,0.09,0.02,0,0.11,10172
2003,Sports,0.08,0.02,0,0.11,10173
2008,Role-Playing,0.05,0.04,0,0.11,10174
2002,Action,0.08,0.03,0,0.11,10175
2009,Adventure,0,0.09,0,0.11,10176
2013,Platform,0.02,0.07,0,0.11,10177
1997,Shooter,0.06,0.04,0,0.11,10178
2011,Adventure,0.06,0.04,0,0.11,10179
2004,Strategy,0.05,0.04,0,0.11,10180
2011,Misc,0.07,0.03,0,0.11,10181
2008,Misc,0.09,0.01,0,0.11,10182
2007,Sports,0.08,0.02,0,0.11,10183
2010,Racing,0.1,0,0,0.11,10184
2008,Action,0.08,0,0.03,0.11,10185
2011,Sports,0.05,0.05,0,0.11,10186
2005,Action,0.08,0.02,0,0.11,10187
2009,Action,0.05,0.04,0,0.11,10188
2011,Platform,0.09,0.01,0,0.11,10189
2006,Role-Playing,0.11,0,0,0.11,10190
2003,Sports,0.08,0.02,0,0.11,10191
2006,Role-Playing,0,0,0.11,0.11,10192
2007,Action,0,0,0.11,0.11,10193
2003,Action,0.09,0.02,0,0.11,10194
2005,Action,0.08,0.03,0,0.11,10195
2011,Misc,0.04,0.05,0,0.11,10196
2006,Adventure,0.1,0,0,0.11,10197
2006,Misc,0.07,0.02,0.02,0.11,10198
2008,Misc,0.1,0,0,0.11,10199
2007,Racing,0.07,0.03,0,0.11,10200
2002,Shooter,0.05,0.04,0,0.11,10201
2003,Simulation,0.05,0.04,0,0.11,10202
2008,Role-Playing,0,0,0.11,0.11,10203
2011,Misc,0.1,0,0,0.11,10204
2011,Action,0,0,0.11,0.11,10205
2011,Action,0.07,0.03,0,0.11,10206
2005,Puzzle,0,0,0.11,0.11,10207
2006,Action,0.09,0,0,0.11,10208
2009,Simulation,0.1,0,0,0.11,10209
2006,Shooter,0.08,0.02,0,0.11,10210
2008,Simulation,0.1,0,0,0.11,10211
2011,Action,0.09,0.01,0,0.11,10212
2010,Racing,0.07,0.02,0,0.11,10213
2013,Misc,0.03,0.07,0,0.11,10214
2003,Fighting,0.05,0.04,0,0.11,10215
1996,Adventure,0,0,0.11,0.11,10216
1998,Action,0.06,0.04,0,0.11,10217
1999,Sports,0.09,0.02,0,0.11,10218
1999,Platform,0.09,0.02,0,0.11,10219
1999,Simulation,0.09,0.02,0,0.11,10220
1997,Platform,0.09,0.02,0,0.11,10221
1999,Racing,0.09,0.02,0,0.11,10222
1997,Action,0.09,0.02,0,0.11,10223
2000,Racing,0.09,0.02,0,0.11,10224
1999,Action,0.09,0.02,0,0.11,10225
2014,Action,0,0.09,0,0.11,10226
2009,Misc,0.1,0,0,0.11,10227
2014,Adventure,0.05,0.04,0,0.11,10228
2010,Fighting,0.07,0.01,0.03,0.11,10229
2009,Action,0.07,0.03,0,0.11,10230
1996,Fighting,0,0,0.11,0.11,10231
2002,Shooter,0.05,0.04,0,0.11,10232
2016,Role-Playing,0,0,0.11,0.11,10233
2014,Action,0,0,0.11,0.11,10234
2000,Simulation,0.05,0.04,0,0.11,10235
2007,Adventure,0,0,0.11,0.11,10236
2011,Role-Playing,0,0,0.11,0.11,10237
2015,Action,0.03,0.07,0,0.11,10238
2002,Sports,0.05,0.04,0,0.11,10239
2011,Adventure,0.08,0.02,0,0.11,10240
2011,Sports,0.09,0.01,0,0.11,10241
1999,Puzzle,0.06,0.04,0,0.11,10242
2005,Platform,0.1,0,0,0.11,10243
2012,Action,0,0,0.11,0.11,10244
2007,Adventure,0.09,0,0.01,0.11,10245
2004,Action,0.05,0.04,0,0.11,10246
2009,Action,0.07,0.03,0,0.11,10247
2011,Shooter,0.05,0.05,0,0.11,10248
1997,Misc,0,0,0.11,0.11,10249
2004,Adventure,0,0,0.11,0.11,10250
2009,Action,0.1,0,0,0.11,10251
2006,Racing,0.1,0.01,0,0.11,10252
2011,Misc,0.05,0.04,0,0.11,10253
2009,Action,0.1,0,0,0.11,10254
2002,Sports,0.08,0.02,0,0.11,10255
2003,Sports,0.08,0.02,0,0.11,10256
2002,Fighting,0.08,0.02,0,0.11,10257
1999,Racing,0.06,0.04,0,0.11,10258
1997,Racing,0.06,0.04,0,0.11,10259
2013,Action,0,0.01,0.09,0.11,10260
1993,Sports,0,0,0.11,0.11,10261
2005,Puzzle,0.08,0.02,0,0.11,10262
2006,Adventure,0.1,0,0,0.11,10263
2009,Simulation,0.08,0.02,0,0.11,10264
2008,Platform,0.1,0,0,0.11,10265
2016,Fighting,0,0.03,0.07,0.11,10266
1997,Role-Playing,0,0,0.11,0.11,10267
2011,Platform,0.02,0.07,0,0.11,10268
2008,Action,0.1,0,0,0.11,10269
2013,Role-Playing,0,0,0.11,0.11,10270
2002,Action,0.08,0.02,0,0.11,10271
2009,Sports,0.1,0,0,0.11,10272
2000,Fighting,0.06,0.04,0,0.11,10273
N/A,Role-Playing,0,0,0.11,0.11,10274
2009,Simulation,0.1,0,0,0.11,10275
2012,Action,0,0,0.11,0.11,10276
2010,Puzzle,0.1,0,0,0.11,10277
2005,Adventure,0.08,0.02,0,0.11,10278
2005,Action,0.05,0.04,0,0.11,10279
2009,Platform,0.09,0.01,0,0.11,10280
2003,Strategy,0.05,0.04,0,0.11,10281
2005,Sports,0.05,0.04,0,0.11,10282
1996,Sports,0,0,0.11,0.11,10283
2004,Platform,0.08,0.02,0,0.11,10284
2016,Role-Playing,0,0.09,0,0.11,10285
2009,Action,0.08,0.01,0.01,0.11,10286
2002,Misc,0.08,0.02,0,0.11,10287
2009,Sports,0.08,0.02,0,0.11,10288
2004,Adventure,0.08,0.02,0,0.11,10289
2002,Sports,0.08,0.02,0,0.11,10290
2005,Racing,0.1,0,0,0.11,10291
2013,Action,0.05,0.01,0.04,0.11,10292
2009,Sports,0.1,0,0,0.11,10293
2006,Action,0.09,0.01,0,0.11,10294
2001,Platform,0.08,0.03,0,0.11,10295
2009,Misc,0.05,0.04,0,0.11,10296
2007,Sports,0.01,0.09,0,0.11,10297
2009,Action,0.09,0.01,0,0.11,10298
2015,Misc,0,0,0.11,0.11,10299
2011,Misc,0.08,0.02,0,0.11,10300
2004,Shooter,0.05,0.04,0,0.11,10301
2011,Misc,0.1,0,0,0.11,10302
2003,Misc,0.08,0.02,0,0.11,10303
2009,Shooter,0.09,0.01,0,0.11,10304
2009,Adventure,0,0,0.11,0.11,10305
2007,Role-Playing,0.1,0,0,0.11,10306
2008,Action,0.1,0,0,0.11,10307
2014,Action,0.06,0.04,0,0.11,10308
2011,Action,0.08,0.02,0,0.11,10309
2003,Racing,0.08,0.02,0,0.11,10310
1994,Role-Playing,0,0,0.11,0.11,10311
2015,Sports,0.03,0.06,0,0.11,10312
1997,Strategy,0,0,0.11,0.11,10313
2000,Racing,0.06,0.04,0,0.11,10314
2010,Action,0.1,0,0,0.11,10315
1997,Shooter,0.06,0.04,0,0.11,10316
1999,Misc,0.06,0.04,0,0.11,10317
2004,Puzzle,0,0,0.11,0.11,10318
2009,Racing,0.1,0,0,0.11,10319
2015,Puzzle,0,0,0.11,0.11,10320
2007,Action,0.05,0.04,0,0.11,10321
2006,Misc,0,0,0.11,0.11,10322
2007,Puzzle,0.08,0.02,0,0.11,10323
2008,Misc,0,0.03,0.06,0.11,10324
2011,Misc,0.06,0.03,0,0.11,10325
2010,Shooter,0.1,0,0,0.11,10326
1999,Strategy,0.06,0.04,0,0.11,10327
2013,Strategy,0.06,0.04,0,0.11,10328
2009,Action,0.1,0,0,0.11,10329
2007,Misc,0.1,0,0,0.11,10330
2014,Action,0.06,0.03,0,0.11,10331
2006,Simulation,0,0,0.11,0.11,10332
1993,Role-Playing,0,0,0.11,0.11,10333
2007,Sports,0.1,0,0,0.11,10334
2012,Action,0.07,0.03,0,0.11,10335
2008,Simulation,0.1,0,0,0.11,10336
2013,Puzzle,0.1,0,0,0.11,10337
1995,Misc,0,0,0.1,0.11,10338
2005,Action,0.1,0,0,0.11,10339
1996,Sports,0.01,0,0.09,0.11,10340
2009,Simulation,0.1,0,0,0.11,10341
2005,Action,0.08,0.03,0,0.11,10342
2000,Misc,0,0,0.1,0.11,10343
2009,Misc,0.09,0.01,0,0.11,10344
2009,Sports,0.1,0,0,0.11,10345
2010,Sports,0.1,0,0,0.11,10346
2000,Puzzle,0.05,0.04,0,0.11,10347
2005,Action,0.08,0,0.01,0.11,10348
2010,Action,0,0.08,0,0.11,10349
2005,Platform,0.08,0.03,0,0.11,10350
1999,Sports,0.06,0.04,0,0.11,10351
2005,Role-Playing,0,0,0.11,0.11,10352
2006,Adventure,0,0,0.11,0.11,10353
1995,Sports,0,0,0.1,0.11,10354
2005,Sports,0.08,0.02,0,0.11,10355
1994,Shooter,0.06,0.04,0,0.11,10356
2007,Puzzle,0.1,0,0,0.11,10357
2011,Fighting,0.05,0.01,0.04,0.11,10358
2011,Role-Playing,0,0,0.11,0.11,10359
2009,Adventure,0,0.08,0,0.11,10360
1999,Adventure,0,0,0.1,0.11,10361
2011,Action,0,0.04,0.06,0.11,10362
2006,Sports,0.1,0,0,0.11,10363
N/A,Shooter,0.1,0,0,0.11,10364
2016,Action,0.04,0.06,0,0.11,10365
2002,Shooter,0.08,0.02,0,0.11,10366
2009,Misc,0.1,0,0,0.11,10367
2008,Misc,0.1,0,0,0.11,10368
2009,Sports,0.1,0,0,0.11,10369
2010,Action,0.07,0.03,0,0.11,10370
2000,Adventure,0,0,0.11,0.11,10371
2006,Misc,0.05,0.04,0,0.11,10372
2009,Sports,0,0,0.11,0.11,10373
2003,Shooter,0.08,0.02,0,0.11,10374
2001,Adventure,0.06,0.04,0,0.11,10375
1999,Racing,0.06,0.04,0,0.11,10376
2007,Role-Playing,0,0,0.11,0.11,10377
2007,Adventure,0.09,0.01,0,0.11,10378
2004,Fighting,0.08,0.02,0,0.11,10379
1995,Strategy,0.01,0.01,0.09,0.11,10380
1998,Adventure,0.06,0.04,0,0.11,10381
2009,Fighting,0,0,0.11,0.11,10382
2012,Adventure,0,0,0.11,0.11,10383
2004,Misc,0.08,0.03,0,0.11,10384
2002,Racing,0.05,0.04,0,0.11,10385
1995,Role-Playing,0,0,0.11,0.11,10386
2006,Misc,0.1,0,0,0.11,10387
2014,Role-Playing,0,0,0.11,0.11,10388
2009,Misc,0.07,0.03,0,0.11,10389
2012,Action,0,0,0.11,0.11,10390
2010,Misc,0.1,0,0,0.11,10391
2002,Shooter,0.08,0.03,0,0.11,10392
2014,Fighting,0.06,0,0.03,0.11,10393
1999,Strategy,0.06,0.04,0,0.11,10394
2016,Action,0,0,0.11,0.11,10395
2014,Action,0.04,0.01,0.04,0.11,10396
2012,Sports,0,0,0.11,0.11,10397
2009,Simulation,0.1,0,0,0.11,10398
2006,Sports,0,0,0.11,0.11,10399
2015,Platform,0.06,0.04,0,0.11,10400
2010,Strategy,0,0,0.11,0.11,10401
2011,Action,0.06,0.04,0,0.11,10402
2006,Action,0.1,0,0,0.11,10403
2005,Shooter,0.08,0.02,0,0.11,10404
2009,Simulation,0.1,0,0,0.11,10405
1995,Shooter,0.03,0.02,0.05,0.11,10406
2012,Action,0,0,0.11,0.11,10407
2014,Role-Playing,0,0.07,0.02,0.11,10408
2010,Misc,0,0.08,0,0.11,10409
1995,Role-Playing,0,0,0.11,0.11,10410
2008,Simulation,0.06,0.04,0,0.11,10411
2011,Action,0,0,0.11,0.11,10412
2005,Sports,0.08,0.02,0,0.11,10413
2010,Fighting,0,0,0.11,0.11,10414
2011,Sports,0.05,0.04,0.01,0.11,10415
2003,Simulation,0.08,0.03,0,0.11,10416
2000,Sports,0.06,0.04,0,0.11,10417
1995,Adventure,0,0,0.1,0.11,10418
2006,Sports,0.09,0,0,0.1,10419
2006,Misc,0,0,0.1,0.1,10420
2011,Platform,0.1,0,0,0.1,10421
1995,Role-Playing,0,0,0.1,0.1,10422
2005,Sports,0,0,0.1,0.1,10423
2002,Sports,0.05,0.04,0,0.1,10424
2006,Role-Playing,0.07,0,0.03,0.1,10425
2010,Sports,0,0,0.1,0.1,10426
2008,Misc,0.1,0,0,0.1,10427
2010,Misc,0.1,0,0,0.1,10428
2009,Platform,0.09,0.01,0,0.1,10429
2008,Misc,0.09,0.01,0,0.1,10430
2005,Sports,0.05,0.04,0,0.1,10431
2006,Sports,0,0,0.1,0.1,10432
2012,Action,0,0,0.1,0.1,10433
2003,Fighting,0.08,0.02,0,0.1,10434
2015,Action,0.02,0.07,0,0.1,10435
2014,Action,0,0,0.1,0.1,10436
2007,Simulation,0,0,0.1,0.1,10437
2007,Strategy,0.09,0,0,0.1,10438
2009,Sports,0.1,0,0,0.1,10439
2003,Sports,0,0,0.1,0.1,10440
2003,Platform,0.08,0.02,0,0.1,10441
2003,Racing,0.05,0.04,0,0.1,10442
2015,Action,0,0,0.1,0.1,10443
2005,Action,0.08,0.02,0,0.1,10444
2005,Sports,0.08,0.02,0,0.1,10445
2009,Adventure,0.08,0.01,0,0.1,10446
2004,Shooter,0.08,0.02,0,0.1,10447
2013,Platform,0,0.09,0,0.1,10448
2004,Racing,0.05,0.04,0,0.1,10449
2012,Action,0,0,0.1,0.1,10450
2010,Sports,0,0.09,0,0.1,10451
2009,Sports,0,0,0.1,0.1,10452
2005,Racing,0.07,0.03,0,0.1,10453
2011,Misc,0.1,0,0,0.1,10454
2005,Sports,0.02,0.02,0.06,0.1,10455
2011,Action,0.05,0.04,0,0.1,10456
2005,Platform,0.05,0.04,0,0.1,10457
2010,Role-Playing,0,0,0.1,0.1,10458
2008,Puzzle,0.09,0,0.01,0.1,10459
2009,Racing,0.1,0,0,0.1,10460
2008,Action,0.09,0.01,0,0.1,10461
2010,Platform,0.05,0.04,0,0.1,10462
2003,Shooter,0.08,0.02,0,0.1,10463
2009,Adventure,0,0.08,0,0.1,10464
2005,Action,0.08,0.02,0,0.1,10465
2009,Misc,0.1,0,0,0.1,10466
N/A,Action,0.09,0.01,0,0.1,10467
2001,Adventure,0.05,0.04,0,0.1,10468
2009,Adventure,0.06,0.03,0,0.1,10469
2014,Adventure,0.05,0.03,0,0.1,10470
2000,Racing,0,0,0.1,0.1,10471
2010,Misc,0.1,0,0,0.1,10472
2006,Adventure,0,0,0.1,0.1,10473
2009,Adventure,0.1,0,0,0.1,10474
2013,Shooter,0,0,0.1,0.1,10475
2012,Action,0,0,0.1,0.1,10476
2009,Racing,0.09,0.01,0,0.1,10477
2011,Sports,0.1,0,0,0.1,10478
2005,Sports,0.1,0,0,0.1,10479
2008,Racing,0.1,0,0,0.1,10480
2011,Puzzle,0.05,0.04,0,0.1,10481
2007,Puzzle,0.1,0,0,0.1,10482
2014,Role-Playing,0,0,0.1,0.1,10483
2006,Racing,0,0.03,0.07,0.1,10484
2007,Misc,0,0,0.1,0.1,10485
2008,Adventure,0.09,0,0,0.1,10486
2002,Simulation,0.05,0.04,0,0.1,10487
2003,Racing,0.07,0.03,0,0.1,10488
2004,Strategy,0,0.08,0,0.1,10489
2011,Action,0.06,0.04,0,0.1,10490
2014,Action,0.02,0.07,0,0.1,10491
2010,Fighting,0.1,0,0,0.1,10492
2003,Action,0.08,0.02,0,0.1,10493
2002,Sports,0.02,0.01,0.07,0.1,10494
2010,Platform,0.09,0,0,0.1,10495
N/A,Sports,0,0,0.1,0.1,10496
1995,Shooter,0.06,0.04,0,0.1,10497
2007,Adventure,0.09,0,0,0.1,10498
2013,Role-Playing,0,0,0.1,0.1,10499
2004,Role-Playing,0.07,0.03,0,0.1,10500
2014,Role-Playing,0.02,0.06,0,0.1,10501
2004,Simulation,0.07,0.03,0,0.1,10502
2003,Fighting,0.05,0.04,0,0.1,10503
2004,Misc,0,0,0.1,0.1,10504
2009,Misc,0.09,0,0,0.1,10505
2010,Action,0.1,0,0,0.1,10506
2007,Simulation,0.09,0,0,0.1,10507
2009,Action,0.09,0,0,0.1,10508
2015,Shooter,0.04,0.05,0,0.1,10509
2003,Adventure,0.08,0.02,0,0.1,10510
2008,Sports,0.08,0.01,0,0.1,10511
2005,Action,0.05,0.04,0,0.1,10512
1999,Strategy,0.06,0.04,0,0.1,10513
1995,Fighting,0,0,0.1,0.1,10514
2012,Action,0,0,0.1,0.1,10515
2007,Shooter,0.06,0.03,0,0.1,10516
2011,Adventure,0,0,0.1,0.1,10517
2010,Misc,0.08,0.01,0,0.1,10518
2010,Misc,0.09,0,0,0.1,10519
2008,Action,0.1,0,0,0.1,10520
2015,Role-Playing,0,0.01,0.09,0.1,10521
2011,Misc,0,0,0.1,0.1,10522
2006,Misc,0.1,0,0,0.1,10523
2008,Strategy,0,0,0.1,0.1,10524
2004,Racing,0.08,0.02,0,0.1,10525
2002,Racing,0.07,0.03,0,0.1,10526
1999,Fighting,0,0,0.1,0.1,10527
2005,Sports,0.08,0.02,0,0.1,10528
2010,Misc,0.04,0.05,0,0.1,10529
2011,Strategy,0,0,0.1,0.1,10530
2007,Simulation,0,0,0.1,0.1,10531
2007,Strategy,0.09,0,0,0.1,10532
1998,Fighting,0.06,0.04,0,0.1,10533
2004,Racing,0.08,0.02,0,0.1,10534
2011,Strategy,0.08,0.01,0,0.1,10535
2009,Misc,0.09,0,0,0.1,10536
2009,Misc,0.09,0,0,0.1,10537
2008,Sports,0,0.1,0,0.1,10538
1995,Action,0.06,0.04,0,0.1,10539
1999,Adventure,0,0,0.1,0.1,10540
2008,Role-Playing,0.05,0,0.04,0.1,10541
2009,Action,0.1,0,0,0.1,10542
2007,Action,0.09,0,0,0.1,10543
2003,Fighting,0.08,0.02,0,0.1,10544
2012,Role-Playing,0,0,0.1,0.1,10545
2011,Action,0,0,0.1,0.1,10546
2002,Action,0.08,0.02,0,0.1,10547
2007,Misc,0,0,0.1,0.1,10548
1999,Action,0.06,0.04,0,0.1,10549
2009,Strategy,0,0,0.1,0.1,10550
2008,Misc,0.09,0,0,0.1,10551
2007,Fighting,0.09,0,0,0.1,10552
2007,Misc,0,0,0.1,0.1,10553
2009,Action,0.05,0.04,0,0.1,10554
2003,Racing,0.05,0.04,0,0.1,10555
2006,Role-Playing,0.06,0.02,0.02,0.1,10556
2002,Fighting,0.04,0.03,0.02,0.1,10557
2015,Sports,0.03,0.06,0,0.1,10558
2001,Sports,0.08,0.02,0,0.1,10559
2010,Adventure,0,0,0.1,0.1,10560
N/A,Simulation,0.09,0,0,0.1,10561
2014,Action,0.05,0.04,0,0.1,10562
2006,Platform,0.09,0,0,0.1,10563
2007,Sports,0.09,0,0,0.1,10564
2009,Adventure,0,0,0.1,0.1,10565
2003,Sports,0.08,0.02,0,0.1,10566
2009,Role-Playing,0.09,0.01,0,0.1,10567
2011,Misc,0.07,0.02,0,0.1,10568
2009,Misc,0.08,0,0.02,0.1,10569
2007,Sports,0,0.1,0,0.1,10570
2006,Action,0.08,0.02,0,0.1,10571
2002,Shooter,0.05,0.04,0,0.1,10572
2013,Role-Playing,0,0,0.1,0.1,10573
2004,Shooter,0.05,0.04,0,0.1,10574
2006,Platform,0.05,0.04,0,0.1,10575
2005,Shooter,0.08,0.02,0,0.1,10576
2002,Action,0.08,0.02,0,0.1,10577
2005,Role-Playing,0.02,0.02,0.05,0.1,10578
2006,Action,0,0,0.1,0.1,10579
2008,Adventure,0.09,0,0,0.1,10580
2014,Racing,0.03,0.06,0,0.1,10581
2007,Misc,0.08,0.01,0,0.1,10582
2015,Role-Playing,0.07,0,0.01,0.1,10583
2009,Misc,0.05,0.04,0,0.1,10584
1996,Sports,0.06,0.04,0,0.1,10585
2008,Sports,0.09,0,0,0.1,10586
2003,Platform,0.08,0.02,0,0.1,10587
2008,Fighting,0,0,0.1,0.1,10588
2011,Misc,0.08,0.01,0,0.1,10589
1995,Shooter,0,0,0.1,0.1,10590
2012,Action,0,0,0.1,0.1,10591
2002,Sports,0.08,0.02,0,0.1,10592
2016,Strategy,0,0.1,0,0.1,10593
2010,Shooter,0.07,0.02,0,0.1,10594
2000,Misc,0.06,0.04,0,0.1,10595
2009,Role-Playing,0.06,0,0.03,0.1,10596
1999,Simulation,0.06,0.04,0,0.1,10597
2012,Action,0.07,0.02,0,0.1,10598
2012,Racing,0.09,0,0,0.1,10599
2006,Puzzle,0.09,0,0,0.1,10600
2012,Action,0.04,0.03,0.01,0.1,10601
2009,Misc,0.09,0,0,0.1,10602
2001,Role-Playing,0.05,0.04,0,0.1,10603
2011,Role-Playing,0,0,0.1,0.1,10604
2010,Puzzle,0,0.09,0,0.1,10605
2010,Misc,0.09,0.01,0,0.1,10606
2006,Simulation,0,0,0.1,0.1,10607
1996,Role-Playing,0,0,0.1,0.1,10608
2004,Action,0.07,0.03,0,0.1,10609
2008,Sports,0.09,0,0,0.1,10610
2007,Action,0.05,0.04,0,0.1,10611
2015,Sports,0.08,0.01,0,0.1,10612
2008,Action,0.09,0,0,0.1,10613
2006,Shooter,0.07,0.01,0.02,0.1,10614
2009,Puzzle,0.09,0,0,0.1,10615
2010,Simulation,0,0,0.1,0.1,10616
2002,Sports,0.08,0.02,0,0.1,10617
2004,Fighting,0.08,0.02,0,0.1,10618
2005,Platform,0.05,0.04,0,0.1,10619
1997,Shooter,0,0,0.1,0.1,10620
2001,Racing,0.06,0.04,0,0.1,10621
2008,Racing,0.09,0,0,0.1,10622
1998,Action,0.03,0.02,0.04,0.1,10623
2004,Role-Playing,0.08,0.02,0,0.1,10624
2007,Role-Playing,0.08,0,0.01,0.1,10625
2008,Sports,0.09,0.01,0,0.1,10626
2010,Racing,0.08,0.02,0,0.1,10627
2007,Misc,0,0,0.1,0.1,10628
2004,Shooter,0.05,0.04,0,0.1,10629
2010,Strategy,0.09,0,0,0.1,10630
2001,Strategy,0,0,0.1,0.1,10631
1998,Misc,0.08,0.02,0,0.1,10632
2000,Platform,0.08,0.02,0,0.1,10633
2001,Role-Playing,0.08,0.02,0,0.1,10634
2012,Fighting,0.05,0,0.05,0.1,10635
1998,Sports,0.08,0.02,0,0.1,10636
2000,Racing,0.08,0.02,0,0.1,10637
1997,Fighting,0.08,0.02,0,0.1,10638
1997,Sports,0,0,0.05,0.1,10639
1998,Action,0.08,0.02,0,0.1,10640
2008,Shooter,0.09,0,0,0.1,10641
1998,Racing,0.08,0.02,0,0.1,10642
1998,Sports,0.08,0.02,0,0.1,10643
1999,Fighting,0.06,0.04,0,0.1,10644
2010,Action,0.08,0.02,0,0.1,10645
2009,Misc,0,0.09,0,0.1,10646
2002,Platform,0.07,0.03,0,0.1,10647
2008,Sports,0.09,0,0,0.1,10648
2011,Fighting,0,0.04,0.04,0.1,10649
2008,Adventure,0.08,0.01,0,0.1,10650
2001,Action,0.06,0.04,0,0.1,10651
2003,Action,0.07,0.03,0,0.1,10652
2011,Action,0.05,0.04,0,0.1,10653
2005,Sports,0.09,0,0,0.1,10654
1999,Fighting,0,0,0.1,0.1,10655
2006,Sports,0.09,0,0,0.1,10656
2001,Role-Playing,0.05,0.04,0,0.1,10657
1999,Strategy,0.06,0.04,0,0.1,10658
2004,Shooter,0.07,0.02,0,0.1,10659
2014,Fighting,0.06,0.03,0,0.1,10660
1997,Simulation,0.06,0.04,0,0.1,10661
2015,Role-Playing,0.01,0.02,0.06,0.1,10662
2011,Action,0.07,0.02,0,0.1,10663
2003,Action,0.07,0.02,0,0.1,10664
2004,Shooter,0.07,0.02,0,0.1,10665
2005,Simulation,0,0,0.1,0.1,10666
